Metadata_Experiment,drug,Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,plate,row,col,bleach,strain,well_censor,well_censor_reason,notes,concentration_um,diluent,class
ben1,DMSO,p011,B02,48h,10,15hHB101,11,B,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,B03,48h,10,15hHB101,11,B,3,1,ECA3693,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,B04,48h,10,15hHB101,11,B,4,1,ECA3694,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,B05,48h,10,15hHB101,11,B,5,1,VC364,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,B06,48h,10,15hHB101,11,B,6,1,ECA3257,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,B07,48h,10,15hHB101,11,B,7,1,ECA3260,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,B08,48h,10,15hHB101,11,B,8,1,ECA3581,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,B09,48h,10,15hHB101,11,B,9,1,ECA3726,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C01,48h,10,15hHB101,11,C,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C02,48h,10,15hHB101,11,C,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C03,48h,10,15hHB101,11,C,3,1,ECA3693,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C04,48h,10,15hHB101,11,C,4,1,ECA3694,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C05,48h,10,15hHB101,11,C,5,1,VC364,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C06,48h,10,15hHB101,11,C,6,1,ECA3257,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C07,48h,10,15hHB101,11,C,7,1,ECA3260,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C08,48h,10,15hHB101,11,C,8,1,ECA3581,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,C09,48h,10,15hHB101,11,C,9,1,ECA3726,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D01,48h,10,15hHB101,11,D,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D02,48h,10,15hHB101,11,D,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D03,48h,10,15hHB101,11,D,3,1,ECA3693,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D04,48h,10,15hHB101,11,D,4,1,ECA3694,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D05,48h,10,15hHB101,11,D,5,1,VC364,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D06,48h,10,15hHB101,11,D,6,1,ECA3257,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D07,48h,10,15hHB101,11,D,7,1,ECA3260,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D08,48h,10,15hHB101,11,D,8,1,ECA3581,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,D09,48h,10,15hHB101,11,D,9,1,ECA3726,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E01,48h,10,15hHB101,11,E,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E02,48h,10,15hHB101,11,E,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E03,48h,10,15hHB101,11,E,3,1,ECA3693,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E04,48h,10,15hHB101,11,E,4,1,ECA3694,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E05,48h,10,15hHB101,11,E,5,1,VC364,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E06,48h,10,15hHB101,11,E,6,1,ECA3257,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E07,48h,10,15hHB101,11,E,7,1,ECA3260,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E08,48h,10,15hHB101,11,E,8,1,ECA3581,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,E09,48h,10,15hHB101,11,E,9,1,ECA3726,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F01,48h,10,15hHB101,11,F,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F02,48h,10,15hHB101,11,F,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F03,48h,10,15hHB101,11,F,3,1,ECA3693,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F04,48h,10,15hHB101,11,F,4,1,ECA3694,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F05,48h,10,15hHB101,11,F,5,1,VC364,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F06,48h,10,15hHB101,11,F,6,1,ECA3257,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F07,48h,10,15hHB101,11,F,7,1,ECA3260,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F08,48h,10,15hHB101,11,F,8,1,ECA3581,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,F09,48h,10,15hHB101,11,F,9,1,ECA3726,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G01,48h,10,15hHB101,11,G,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G02,48h,10,15hHB101,11,G,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G03,48h,10,15hHB101,11,G,3,1,ECA3693,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G04,48h,10,15hHB101,11,G,4,1,ECA3694,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G05,48h,10,15hHB101,11,G,5,1,VC364,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G06,48h,10,15hHB101,11,G,6,1,ECA3257,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G07,48h,10,15hHB101,11,G,7,1,ECA3260,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G08,48h,10,15hHB101,11,G,8,1,ECA3581,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,G09,48h,10,15hHB101,11,G,9,1,ECA3726,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H01,48h,10,15hHB101,11,H,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H02,48h,10,15hHB101,11,H,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H03,48h,10,15hHB101,11,H,3,1,ECA3693,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H04,48h,10,15hHB101,11,H,4,1,ECA3694,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H05,48h,10,15hHB101,11,H,5,1,VC364,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H06,48h,10,15hHB101,11,H,6,1,ECA3257,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H07,48h,10,15hHB101,11,H,7,1,ECA3260,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H08,48h,10,15hHB101,11,H,8,1,ECA3581,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p011,H09,48h,10,15hHB101,11,H,9,1,ECA3726,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A01,48h,10,15hHB101,12,A,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A02,48h,10,15hHB101,12,A,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A03,48h,10,15hHB101,12,A,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A04,48h,10,15hHB101,12,A,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A05,48h,10,15hHB101,12,A,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A06,48h,10,15hHB101,12,A,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A07,48h,10,15hHB101,12,A,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A08,48h,10,15hHB101,12,A,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A09,48h,10,15hHB101,12,A,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,A10,48h,10,15hHB101,12,A,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B01,48h,10,15hHB101,12,B,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B02,48h,10,15hHB101,12,B,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B03,48h,10,15hHB101,12,B,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B04,48h,10,15hHB101,12,B,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B05,48h,10,15hHB101,12,B,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B06,48h,10,15hHB101,12,B,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B07,48h,10,15hHB101,12,B,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B08,48h,10,15hHB101,12,B,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B09,48h,10,15hHB101,12,B,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,B10,48h,10,15hHB101,12,B,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C01,48h,10,15hHB101,12,C,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C02,48h,10,15hHB101,12,C,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C03,48h,10,15hHB101,12,C,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C04,48h,10,15hHB101,12,C,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C05,48h,10,15hHB101,12,C,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C06,48h,10,15hHB101,12,C,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C07,48h,10,15hHB101,12,C,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C08,48h,10,15hHB101,12,C,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C09,48h,10,15hHB101,12,C,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,C10,48h,10,15hHB101,12,C,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D01,48h,10,15hHB101,12,D,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D02,48h,10,15hHB101,12,D,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D03,48h,10,15hHB101,12,D,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D04,48h,10,15hHB101,12,D,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D05,48h,10,15hHB101,12,D,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D06,48h,10,15hHB101,12,D,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D07,48h,10,15hHB101,12,D,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D08,48h,10,15hHB101,12,D,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D09,48h,10,15hHB101,12,D,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,D10,48h,10,15hHB101,12,D,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E01,48h,10,15hHB101,12,E,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E02,48h,10,15hHB101,12,E,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E03,48h,10,15hHB101,12,E,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E04,48h,10,15hHB101,12,E,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E05,48h,10,15hHB101,12,E,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E06,48h,10,15hHB101,12,E,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E07,48h,10,15hHB101,12,E,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E08,48h,10,15hHB101,12,E,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E09,48h,10,15hHB101,12,E,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,E10,48h,10,15hHB101,12,E,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F01,48h,10,15hHB101,12,F,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F02,48h,10,15hHB101,12,F,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F03,48h,10,15hHB101,12,F,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F04,48h,10,15hHB101,12,F,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F05,48h,10,15hHB101,12,F,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F06,48h,10,15hHB101,12,F,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F07,48h,10,15hHB101,12,F,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F08,48h,10,15hHB101,12,F,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F09,48h,10,15hHB101,12,F,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,F10,48h,10,15hHB101,12,F,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G01,48h,10,15hHB101,12,G,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G02,48h,10,15hHB101,12,G,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G03,48h,10,15hHB101,12,G,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G04,48h,10,15hHB101,12,G,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G05,48h,10,15hHB101,12,G,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G06,48h,10,15hHB101,12,G,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G07,48h,10,15hHB101,12,G,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G08,48h,10,15hHB101,12,G,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G09,48h,10,15hHB101,12,G,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,G10,48h,10,15hHB101,12,G,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H01,48h,10,15hHB101,12,H,1,1,N2,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H02,48h,10,15hHB101,12,H,2,1,ECA882,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H03,48h,10,15hHB101,12,H,3,1,ECA3595,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H04,48h,10,15hHB101,12,H,4,1,ECA3600,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H05,48h,10,15hHB101,12,H,5,1,ECA3585,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H06,48h,10,15hHB101,12,H,6,1,ECA3628,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H07,48h,10,15hHB101,12,H,7,1,ECA3275,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H08,48h,10,15hHB101,12,H,8,1,ECA3584,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H09,48h,10,15hHB101,12,H,9,1,ECA3582,NA,NA,NA,0,DMSO,Both
ben1,DMSO,p012,H10,48h,10,15hHB101,12,H,10,1,ECA3583,NA,NA,NA,0,DMSO,Both
ben1,Albendazole,p013,A01,48h,10,15hHB101,13,A,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A02,48h,10,15hHB101,13,A,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A03,48h,10,15hHB101,13,A,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A04,48h,10,15hHB101,13,A,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A05,48h,10,15hHB101,13,A,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A06,48h,10,15hHB101,13,A,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A07,48h,10,15hHB101,13,A,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A08,48h,10,15hHB101,13,A,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,A09,48h,10,15hHB101,13,A,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B01,48h,10,15hHB101,13,B,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B02,48h,10,15hHB101,13,B,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B03,48h,10,15hHB101,13,B,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B04,48h,10,15hHB101,13,B,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B05,48h,10,15hHB101,13,B,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B06,48h,10,15hHB101,13,B,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B07,48h,10,15hHB101,13,B,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B08,48h,10,15hHB101,13,B,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,B09,48h,10,15hHB101,13,B,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C01,48h,10,15hHB101,13,C,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C02,48h,10,15hHB101,13,C,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C03,48h,10,15hHB101,13,C,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C04,48h,10,15hHB101,13,C,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C05,48h,10,15hHB101,13,C,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C06,48h,10,15hHB101,13,C,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C07,48h,10,15hHB101,13,C,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C08,48h,10,15hHB101,13,C,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,C09,48h,10,15hHB101,13,C,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D01,48h,10,15hHB101,13,D,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D02,48h,10,15hHB101,13,D,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D03,48h,10,15hHB101,13,D,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D04,48h,10,15hHB101,13,D,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D05,48h,10,15hHB101,13,D,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D06,48h,10,15hHB101,13,D,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D07,48h,10,15hHB101,13,D,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D08,48h,10,15hHB101,13,D,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,D09,48h,10,15hHB101,13,D,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E01,48h,10,15hHB101,13,E,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E02,48h,10,15hHB101,13,E,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E03,48h,10,15hHB101,13,E,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E04,48h,10,15hHB101,13,E,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E05,48h,10,15hHB101,13,E,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E06,48h,10,15hHB101,13,E,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E07,48h,10,15hHB101,13,E,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E08,48h,10,15hHB101,13,E,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,E09,48h,10,15hHB101,13,E,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F01,48h,10,15hHB101,13,F,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F02,48h,10,15hHB101,13,F,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F03,48h,10,15hHB101,13,F,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F04,48h,10,15hHB101,13,F,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F05,48h,10,15hHB101,13,F,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F06,48h,10,15hHB101,13,F,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F07,48h,10,15hHB101,13,F,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F08,48h,10,15hHB101,13,F,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,F09,48h,10,15hHB101,13,F,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G01,48h,10,15hHB101,13,G,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G02,48h,10,15hHB101,13,G,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G03,48h,10,15hHB101,13,G,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G04,48h,10,15hHB101,13,G,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G05,48h,10,15hHB101,13,G,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G06,48h,10,15hHB101,13,G,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G07,48h,10,15hHB101,13,G,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G08,48h,10,15hHB101,13,G,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,G09,48h,10,15hHB101,13,G,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H01,48h,10,15hHB101,13,H,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H02,48h,10,15hHB101,13,H,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H03,48h,10,15hHB101,13,H,3,2,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H04,48h,10,15hHB101,13,H,4,2,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H05,48h,10,15hHB101,13,H,5,2,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H06,48h,10,15hHB101,13,H,6,2,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H07,48h,10,15hHB101,13,H,7,2,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H08,48h,10,15hHB101,13,H,8,2,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p013,H09,48h,10,15hHB101,13,H,9,2,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A01,48h,10,15hHB101,14,A,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A02,48h,10,15hHB101,14,A,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A03,48h,10,15hHB101,14,A,3,2,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A04,48h,10,15hHB101,14,A,4,2,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A05,48h,10,15hHB101,14,A,5,2,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A06,48h,10,15hHB101,14,A,6,2,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A07,48h,10,15hHB101,14,A,7,2,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A08,48h,10,15hHB101,14,A,8,2,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A09,48h,10,15hHB101,14,A,9,2,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,A10,48h,10,15hHB101,14,A,10,2,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,B01,48h,10,15hHB101,14,B,1,2,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,B02,48h,10,15hHB101,14,B,2,2,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,B03,48h,10,15hHB101,14,B,3,2,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,B04,48h,10,15hHB101,14,B,4,2,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p014,B05,48h,10,15hHB101,14,B,5,2,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
